,0
-109.225844238,576.570100289
-114.190149931,571.117402776
-119.249598695,563.023478698
-118.143153643,557.788499445
-129.23305201,553.109628416
-129.691218979,552.370577346
-127.205752757,549.13985713
-120.359130455,550.448414805
-132.364285634,552.804402323
-135.407140449,553.076213342
-141.159706441,546.166176144
-148.439961659,541.044824832
-152.94714794,538.756696534
-138.319505156,546.849913804
-134.009144067,555.042810803
-133.432817942,559.402698725
-134.40546332,555.847870124
-132.332955813,561.278490857
-125.164806602,570.782963275
-125.080519942,572.870595659
-126.996244661,573.859358921
-138.439571836,575.421567328
-147.506560676,576.385443322
-151.180305516,571.165394397
-157.740644092,568.338134937
-163.101304176,562.832168545
-165.514799747,564.230133087
-168.52403541,561.93224671
-184.312461127,561.023651789
-190.790785205,562.309795504
-200.747223001,566.584293734
-199.292944662,570.168920516
-196.445088839,574.269766819
-209.979338116,580.056914023
-217.292049446,580.727246855
-215.049198164,581.424500653
-204.586774103,581.459310233
-197.808114543,578.026840292
-186.729673955,578.63665226
-171.289523344,587.360594349
-165.335471372,601.342276634
-162.132228189,613.905337068
-162.649732086,619.695113071
-161.356020595,628.987346686
-158.96968834,627.475693904
-150.411954536,630.699308968
-139.23657973,632.948273298
-128.095645367,635.771622128
-124.213615069,637.293895695
-122.199236644,641.542133162
-118.853360802,646.75245115
-117.878211745,651.881102725
-125.980352264,653.590740019
-136.351614562,646.40317278
-148.281487623,646.945770995
-161.591431835,645.622138525
-173.607219139,643.665748333
-174.434729086,635.740949107
-175.499612732,628.041625873
-172.27015127,626.688344165
-171.251289582,622.944971053
-170.250617736,623.903119592
-173.012172922,626.433652732
-186.5458108,630.874321074
-181.034974823,634.446363557
-173.928195563,633.702199335
-175.768212799,631.747583447
-169.725763984,628.506462456
-171.877111675,621.291672559
-170.262834649,622.56120137
94.8789200522,757.616928984
241.0580322,830.953598448
293.71499812,857.807546045
302.734825093,858.622732653
302.49079097,852.62750696
278.740484247,838.144025319
253.428653505,821.931238909
228.684792377,806.268409642
215.614111765,793.895444476
205.311885254,789.822668531
195.744186145,782.84656646
191.450517161,772.51848143
189.240728462,760.958159144
188.270549143,752.460797612
187.072452998,750.387607387
183.336586416,749.166345179
186.777774715,750.828367719
176.241707886,745.884568656
159.376121371,743.521172
146.509539523,737.239697753
143.573134234,728.377527139
136.120204344,715.252777537
127.852883422,704.265347231
102.073896132,693.861924347
84.9870388665,686.563256113
57.0615705442,682.481579002
42.3746784129,672.802903858
24.5663332282,671.077408997
6.70988288558,667.97847874
0.574752575409,660.301982877
2.26520593695,664.333731211
8.33897073135,659.982318213
2.22504517052,654.523967376
-7.3295957618,654.698325934
-21.6300608357,648.138336379
-16.6926494383,648.659240751
-29.9338432004,649.725404588
-41.5475856199,649.952238242
-38.3772334864,651.345397548
-49.4655842075,650.713891253
-58.1253372631,646.700827228
-73.208418514,650.420544379
-80.2076208494,656.850204052
-88.3632179451,660.162617534
-104.498775958,658.239095046
-118.656404533,656.752349738
-125.09819746,655.432306677
-129.156912438,647.309208328
-134.06117016,643.594054621
-138.784688786,643.387491165
-141.328091989,641.845222347
-134.566162524,641.333914834
-139.189696774,639.501108239
-146.343167191,633.865088909
-150.215830382,627.31027706
-144.252930415,622.455290645
-146.461000555,614.80181462
-148.589696057,606.320552224
-144.981909352,607.148028871
-141.478588747,608.408202059
-141.316921084,609.06672478
-136.688589668,606.84188422
-128.243170588,610.035885696
-116.47889759,604.559649167
-107.014413664,603.423841399
-108.533853482,593.575092046
-110.387196542,582.589822507
-115.564811632,569.410665809
-133.019706158,564.790125194
156.799318803,708.05124639
317.485319469,786.150747054
380.704017691,814.847230656
398.669282182,818.472919235
396.594177234,819.676003223
363.446195668,808.488177158
344.633071768,801.136881719
322.553967527,786.242717792
299.869689975,769.305427265
276.048331748,749.502725264
249.24303435,744.609443566
218.846900175,733.270017896
197.365745584,724.945369698
187.308696962,714.026529336
173.13707996,702.618104397
165.814534651,690.565675234
156.964144143,693.423854042
149.397101293,686.039998598
143.444424795,680.333611024
135.334417358,679.498082813
114.766467397,680.90059364
99.1267072959,674.755388982
81.3870655075,669.566388443
68.2195045658,667.273428995
51.7624313006,657.764046376
47.0371103019,653.500109708
58.4089804006,665.836267885
62.7813575335,670.300361926
63.6023975213,669.342383308
49.8157534508,664.623637333
42.664981249,657.955029606
31.8680861855,654.371853876
14.8860523249,643.800544174
-1.57793444118,636.038485175
-14.8427568046,627.86585516
-22.9446001556,619.272125826
-25.680433051,613.266257598
-27.1305045816,601.290058055
-30.1939718106,588.611241976
-38.2708304728,574.145424837
-42.9129986872,567.641521703
-39.8952552724,567.727217157
-38.6864026296,573.568905312
-35.1082575828,578.955714238
-35.0352318218,575.263841131
-46.4274815638,572.629534361
-56.3511277821,571.189006593
-62.0281692387,574.657139182
-63.5040164359,575.503250715
-59.2576369322,580.102979085
-54.7163107732,574.484216134
-43.5112052869,576.067999112
-43.8938507433,578.371963844
-35.3835915256,585.724994473
-33.8971900267,583.760528146
-43.7849161933,578.95661706
-61.1565266835,577.786502978
-58.8656622026,573.355164852
-66.8958288867,580.051332453
-78.6425356234,575.738491962
-81.2825975316,576.518761423
-89.662986031,583.372832826
-88.2709025435,587.886996429
-93.8727619325,589.548804549
-102.930397588,589.797955504
-97.7101892998,581.560317586
-107.733284936,576.758673095
-118.788927066,575.301764257
-127.763193869,568.56360509
-136.827040533,562.369356381
-141.563687626,559.573874452
-143.393261261,558.205402766
-145.24964343,553.446229562
-144.436518747,559.786335453
-150.662649462,565.264478156
-157.434698392,571.016781115
-158.467045783,573.587593395
-163.575148915,570.228260309
-178.471597505,563.329806212
-177.592679611,555.284014713
-178.333450581,563.432523589
-166.328295272,568.567472002
-174.237002147,573.044193071
-168.252123782,579.337091234
-159.64920527,577.648506176
-151.262084218,579.216509882
-143.110801795,582.426697747
-151.179241021,589.799213907
-152.345792184,597.174779624
-150.951386007,605.524062252
-155.730725312,609.470071959
-150.295702286,609.219909072
-149.813995536,611.947202078
-151.337554759,619.21310102
-157.453176654,617.103886171
-140.240569443,620.113295643
-125.023018754,623.861192631
-104.212933715,625.746588351
-101.094197286,617.579634593
-107.354540684,608.074703371
-111.109257912,608.316612817
-109.736670996,619.156991533
-109.954935542,631.109740881
-100.096583457,638.825776297
-106.438398883,645.548744622
-109.313355159,657.367077166
-108.445807335,662.923612129
-112.695154235,676.073102906
-114.501698176,680.844135925
-127.538400371,687.365640228
-127.515406423,684.936769362
-128.348437506,683.518474396
-125.987845297,681.689650996
-125.412769808,674.29546069
-125.234842598,657.51818208
-119.137368251,647.900166253
-109.077919869,650.487953339
-92.1058550731,656.262100973
-84.3580510152,664.549995727
-79.6301239689,675.538188701
-84.7939893437,680.139778533
-93.2499833424,678.270887374
-91.1028081244,683.082814171
-90.6970133697,677.580922297
-94.3847068108,673.298221891
-101.391823173,665.036301699
-111.21171,653.091455619
-119.543755921,643.546902189
-126.232799608,636.510911447
-138.467248161,632.560593475
-143.083535218,627.372219523
-156.292383734,622.485556386
-148.595221989,617.729873472
-152.128315151,617.044365453
-147.659561441,617.563678832
-148.391060033,620.695030797
-141.25528713,622.186930667
-133.958934537,615.330028163
-111.230794032,616.084445074
-83.550689357,616.899040327
-62.5984513034,623.494951788
-63.2698657819,621.807546508
-70.1560531943,617.384634842
-83.4146773819,613.115780269
-88.5847871968,615.426252933
-93.9301556517,622.634477792
-93.7607551941,629.465689525
-80.6457931141,630.689081265
-85.6137014042,676.561761843
-95.0558640768,744.164670009
-147.425945695,814.661387248
-226.693287975,880.1436446
-290.876700453,926.334816179
-326.694338116,938.778710535
-333.908778108,925.384078259
-319.451373339,910.23708129
-329.49229361,916.137595493
-340.434262671,933.40227898
-354.765554766,970.251432194
-420.430342941,1020.06291124
-511.962354486,1114.55959036
-634.41075254,1243.53252146
-649.155607531,1344.8233687
-684.288355395,1436.95142485
-739.308222782,1536.36357656
-782.444198943,1580.6988144
-788.366255005,1584.92328233
-832.530421411,1577.17771849
-916.464232739,1573.83360102
-932.012517525,1600.18031258
-1063.46669107,1670.01772734
-1571.66971105,1879.33075844
-2362.24555763,2183.20151421
-3526.30598113,2671.81861263
-5405.56712266,3441.5843675
-8013.73609773,4450.71175809
-11259.6602638,5514.78358672
-15211.8097042,6830.18535413
-19849.0849987,8678.43132228
-24774.5066726,11100.3938531
-29550.4817675,13928.2315866
-34080.2139305,16962.4556872
-38435.3601914,20013.2899321
-42381.4797033,22997.4617332
-45939.6918525,25996.2963969
-48964.6661662,28946.0078278
-51723.9757482,31770.0607558
-54325.5132139,34078.6533338
-56777.7374669,35904.5343122
-59050.8525106,37586.36428
-60722.3187746,39129.4005561
-61812.6607508,40814.1686494
-62115.8886584,41822.147303
-61151.6824147,41679.174006
-59487.6121312,40735.564965
-57503.5027945,39507.1444564
-55094.3320418,38143.2331246
-52480.5496749,36685.7273389
-49794.5147096,35217.9780803
-47108.0317239,33851.7464599
-44227.217102,32659.5705041
-41244.2462918,31739.5855747
-38351.2460276,30975.2864502
-35531.4490889,30463.5564441
-32884.6459248,30160.2693811
-30454.4411834,30029.3749736
-28307.4846953,30109.8473338
-26416.8169153,29995.3034503
-24882.1638646,29677.5666617
-23634.3937236,29238.9922917
-22570.2075982,28685.4582579
-21766.2191541,28664.2488143
-21341.6452788,28540.3104801
-21347.3472684,28544.4089641
-21965.0802722,28621.1784058
-22648.129761,28668.6273499
-23164.6192507,28696.3939422
-23455.2642884,28642.4741904
-23473.3815775,28579.1103265
-23152.173008,28147.8067366
-22535.7990725,27346.3019626
-21925.4649823,26464.8898719
-21200.1520014,25606.1925472
-20414.558865,24794.8819509
-19562.9325967,23912.9945497
-18682.9347195,23082.3154459
-17784.3905809,22292.618286
-16780.5799322,21513.9424736
-15636.0822594,20810.6712241
-14448.2007712,20213.5132442
-13261.0483007,19750.4747352
-12067.5494858,19591.3024056
-11001.0114096,19491.7497213
-10265.9864851,19583.2229638
-9869.35363183,19772.4810894
-9488.05248887,20046.6279145
-9151.52582299,20192.3073894
-8948.51324943,19977.0240948
-8584.35941242,20297.6074241
-8318.13759279,20502.4304539
-8251.08568835,20571.852226
-8679.75862594,20919.2229667
-9523.3200891,21526.0309866
-10725.5992837,22486.2727751
-12296.5052368,23641.8166228
-14254.3795126,24818.9568694
-16312.381264,26002.7103541
-18383.7866065,27423.5290756
-20512.0549525,29142.9138771
-22713.3584147,30701.1868469
-24465.9891027,31909.1553822
-23502.8606057,34714.2023909
-20990.6890669,36734.7304301
-17644.6130132,38172.6280059
-14232.708989,39086.2583394
-10696.7293711,39945.175682
-7021.03590415,40583.950862
-3196.2914867,41068.1997191
450.708656086,41442.9922377
2713.65945204,42668.8258933
5040.26269537,43493.1650408
7564.21612074,43989.1362483
9989.34471184,44214.0847316
11749.5057932,44241.501553
12851.1419268,44126.6429284
13691.6124509,44086.8949452
14089.8920943,43706.4975826
13939.0591904,42940.1923709
13100.4081461,43410.9703403
12543.0608854,43447.4013562
11955.74108,43241.2718459
11019.464103,42644.954
9978.74376143,41677.8168938
8965.66198244,40516.3129838
7954.08284507,39456.1405423
6974.20105794,38514.429459
6272.49946088,37347.1038189
5834.32549902,35899.9870013
5565.82064233,34344.5776163
5296.22826347,32902.5737986
5001.76941012,32313.6069263
4865.78852773,32449.229223
4663.50865135,33144.0827546
3993.95930601,34776.1531073
3756.64344736,35438.1074918
4232.13005354,35309.2718313
5281.42460063,34679.8991084
6652.29017179,34121.4300624
8266.76080324,33839.7391928
9906.23548814,33937.2778976
11438.0079732,34255.7762524
12598.8583783,34342.5037331
13528.8799006,34326.6125591
14403.1414849,34332.1848707
15143.5143506,34384.7345468
15991.9750945,34885.2981235
17172.7544337,35659.5928959
18229.1084872,36628.7912952
19109.7651256,37426.0265057
19740.8735101,37976.064668
19910.7330081,37892.048981
19554.8004756,37016.1547836
18882.2933054,35688.0138984
18067.1029679,34283.2025445
17462.4644294,33517.1799625
16436.0249222,32890.9821068
15211.4519778,32250.5795905
13946.852249,31611.1760721
12710.9769673,30937.3667553
11459.0712485,30343.9383915
10261.823224,29744.8610588
9177.9799287,29021.7191874
8054.28622462,28355.769425
6985.83621536,27614.1925732
5942.83143507,26909.6181336
5040.59495394,26108.5559665
4336.01754394,25257.1200965
3833.84767217,24399.2916546
3494.21115128,23439.1242399
3268.71727145,22430.3138804
3124.99919218,21447.7748777
3099.7062224,20746.1690041
3321.55804794,20389.0857153
3721.74244448,20200.8755987
4281.02960014,19979.0147324
5002.28282297,19805.7304062
5813.61118593,19744.5511414
6634.61474616,19984.017383
7326.38173119,20453.9961308
8005.7159664,21182.1578491
8515.81989409,21813.0577767
8818.26922763,22104.0337462
9012.89275075,22137.2360187
9115.26556,22059.2786403
9070.96716801,21883.5164867
8938.26560048,21705.7735484
8669.38621031,21430.6050747
8417.43276951,21213.2271433
8135.68754522,21089.2554661
7835.22492889,20886.0611685
7489.54381533,20578.7415813
7056.4793163,20208.2741322
6714.95739578,20038.502742
6448.46790388,20048.0823986
6283.73035273,20204.6295279
6246.75081387,20398.7349607
6202.12375723,20468.3712077
6044.03927802,20500.9283093
5832.77738044,20426.0864721
5561.37116046,20246.7802683
5211.55708812,19953.9923666
4833.9736893,19472.6560326
4465.01843821,18795.3467461
4136.71861798,18018.0277065
3859.23868704,17206.4013073
3560.4447883,16496.657277
3285.69689158,15790.4084156
3060.87734083,15085.8558869
2883.12651122,14378.5046213
2706.98450354,13704.355666
2571.3198012,13236.074549
2714.65266884,13180.5598224
3076.54869795,13478.2666314
3477.73845665,13820.2889855
3871.51146799,14183.3093949
4344.59076706,15038.0282624
4928.46585616,16185.6910425
5517.83135045,17892.3199819
6184.48081837,19241.1302164
6947.02638926,20417.7807913
7513.15113298,21635.8476308
7989.95502782,22672.224831
8752.58005732,23332.1549194
9654.01090264,23406.9110711
10804.4234559,23086.7924784
12060.2554845,22791.3026844
12977.1965816,22659.6061377
13382.654107,22827.8377199
13386.8702749,23031.8739757
13161.3446807,23553.54064
12696.7288276,24266.6536439
12044.8789434,25124.2055353
11007.7382994,28136.7324879
10026.3687213,29775.9251487
9213.89719707,30216.8266172
8600.33977415,29629.0881276
8107.74727196,28612.1297848
7756.14233559,27606.9083744
7768.89613306,27313.3140967
8408.83363961,27803.8802126
9400.11935701,28796.4447682
10685.6101269,29986.8524188
12086.5777708,31159.8969666
13463.6198511,31865.3740474
15019.1196913,32228.0559927
16283.503952,32987.2421342
17745.9584078,33747.1350742
19398.5251426,34550.2980939
20951.8745573,35113.3282079
21863.6718826,35112.4630565
22350.198779,34835.5784351
22609.2867027,34714.6847492
22754.9065324,34731.6833344
22754.7585939,34600.9774017
22894.7090076,34462.2591222
23112.7979377,34445.7160225
23190.1057735,34523.5092186
23074.7701552,34696.3560985
22815.2122024,34951.722986
22296.3267714,35175.6809527
21589.5233144,35341.236035
20820.0686671,35234.8310275
19983.3717113,34742.6270743
19136.8169541,33922.4128439
18309.9392235,32816.7269194
17466.6717309,31565.4831513
17155.6975962,30356.3329553
17628.7215343,29316.9200789
18519.2851569,28777.7095001
19898.2336536,29048.7449404
21698.3151274,30176.8662376
23612.8298847,31305.1881282
24922.2349192,32662.4824656
26634.9071434,33417.4473763
28495.9133605,33923.3176069
30140.9623861,34575.6127058
31523.21938,35192.7298892
32702.728483,35691.698391
33663.451875,35851.8608195
34353.0156651,35779.9801798
35024.4649301,35801.9187183
35663.9433869,35852.6268393
35964.1504157,35650.256836
35759.3289652,34990.2439005
35225.3835572,34063.1172073
34410.7870392,33118.0755446
33265.961709,31959.3485826
31910.2872667,30680.3575809
30502.9447621,29350.402817
29142.748259,28113.3625631
27625.978017,27125.9166332
26083.9664061,26194.1360935
24593.9714624,25309.0309361
23291.5252809,24306.12094
22111.2714389,23249.3296258
21028.5895621,22202.2851363
20013.0057588,21174.0591666
19056.4924369,20181.9690891
18150.6319125,19232.1551085
17282.8157764,18332.3914062
16459.014892,17479.2550338
15667.2783601,16666.9564785
14914.0028108,15897.1199668
14195.2384041,15168.2891943
13515.2273581,14467.7181382
12862.1049237,13796.3569748
12246.9715923,13155.3054645
11664.2816878,12548.6590207
11108.9792788,11972.7352202
10581.6592412,11417.4565576
10079.9389814,10884.7239047
9591.11935334,10377.0319926
9135.28445289,9896.37095389
8696.23076828,9432.64134199
8266.63209508,8980.40549389
7860.08071894,8558.64144587
7473.75556204,8148.36735485
7105.62119354,7764.0939188
6747.8910028,7402.70129169
6410.95907252,7052.41605377
6092.10173806,6719.04346488
5792.50487712,6403.30216967
5502.55581952,6106.48346656
5219.56454417,5824.17168173
4952.83570839,5554.8552226
4707.16906449,5299.06375419
4476.95268792,5054.28570611
4261.44490017,4820.50258844
4049.88076716,4588.0794255
3852.46953788,4365.64469535
3667.42539719,4153.48038221
3489.35363391,3913.4473321
3313.35730567,3724.66498974
3150.87948469,3549.9846366
2988.54866468,3390.59811217
2837.55532236,3238.98996048
2693.96671474,3093.44044769
2547.5842776,2949.68056982
2401.83846491,2803.88987357
2260.80090623,2666.67441882
2127.99176367,2534.76579226
2001.97074058,2406.61089624
1883.45669738,2288.83998143
1769.22884392,2177.7948578
1669.30217779,2060.89459474
1560.71037258,1956.46249977
1457.1379843,1858.72336218
1362.51836056,1771.54762888
1283.38224561,1700.45048976
1208.02038926,1626.86364969
1140.87082701,1553.8533155
1073.19060877,1480.80725382
1007.1797818,1413.24681156
938.165573087,1346.23101605
872.648003967,1285.5397228
816.189653663,1228.98031947
763.917158517,1174.1573798
715.255580364,1121.84209112
672.345895144,1069.48078474
632.249413658,1031.06541651
596.732789321,1001.73852385
563.008336506,967.516081771
528.993346268,930.680062592
496.764329222,898.236031537
469.124089396,866.731873718
430.973153951,836.923427945
384.870767609,810.123682384
337.177681822,777.351690736
287.139673262,732.567190257
236.630105915,677.424930189
196.931353628,636.714155625
165.233991743,594.960023821
124.139208877,570.854858787
86.9793505715,542.393806663
54.2222815698,514.916318512
20.6949318689,494.920004335
-12.976882857,477.877160689
-43.021146803,467.526570299
-70.0635014033,452.175842624
-97.5679853082,428.878486665
-118.663985503,408.131387503
-134.327279939,388.109157322
-150.947910499,375.12159439
-164.458035058,365.417503151
-176.403353571,356.986413979
-182.391228486,352.757158279
-182.286780485,345.551140573
-178.999427302,344.319070253
-177.808607666,344.633797754
-172.06395349,340.83583979
-166.442802156,338.42529511
-156.354134397,336.409306123
-156.196996859,334.333751121
-155.144312878,329.817023919
-157.14211853,324.52889507
-160.068247645,323.616894077
-161.059386738,321.90034964
-160.254549206,317.47867096
-153.675754687,316.710998787
-150.669581825,319.609734229
-145.64325229,318.512207752
-149.351762947,318.845257197
-146.647438369,321.762521008
-149.150625202,322.972596951
-143.18201247,320.790359682
-138.023060042,315.405333909
-128.741439386,315.122820998
-121.589081367,312.908810336
-116.825165203,317.916049628
-113.682596952,320.34646464
-114.692742994,324.533690161
-121.499959389,325.221863297
-128.911546318,320.860928567
-131.461723848,318.617330616
-125.939018196,317.244664269
-121.244402622,323.90704989
-119.106085044,330.332042049
-117.107307708,333.7117748
-112.856965306,339.960352381
-108.287215975,340.400454533
-104.963565077,339.575397501
-99.0322023134,341.543384961
-97.1534095342,343.540748804
-97.8874745168,340.445575608
-90.5842528628,339.271763895
-84.981788777,334.277735309
-93.5954108614,329.745284528
-94.0020518956,326.714518414
-96.3709793126,325.807809323
-100.500555342,323.566808899
-109.591847207,324.921937225
-109.50185701,326.605274013
-113.457276624,329.450034046
-109.839472294,334.269132246
-116.788017607,342.846480724
-116.546903057,355.498470343
-112.905078586,364.10925542
-113.27836458,371.954739679
-110.14621611,373.706182614
-104.34810713,369.532371972
-103.186753541,363.397550105
-102.499751658,360.654429748
-104.405046006,356.498193145
-108.480631425,355.903918275
-106.866713066,353.753745266
-101.723086922,350.367126457
-101.658917386,345.298598538
-101.586399044,346.514583955
-102.378630692,348.640528393
-99.2028080022,349.346319268
-92.2748478106,355.05554931
-90.471548386,352.109184327
-91.0496386224,347.444095959
-84.0795307699,343.876539836
-80.2528979642,340.248568562
-79.3240918317,337.145683087
-75.3665293858,332.764217801
-76.9230316799,329.547892844
-76.0852386623,333.07854258
-69.2349574619,336.516529224
-69.7833604129,340.743544859
-71.302625899,340.597556524
-73.5162176703,339.530936321
-84.326296734,340.450669755
-92.5913764095,342.02254872
-92.8460672392,340.832146034
-94.7481412245,338.402324515
-97.9106047857,331.270513487
-93.1642793514,326.338060022
-91.4722331487,324.883672457
-91.6757175744,323.398751963
-87.7081559419,321.114763579
-89.1006150115,326.537479011
-91.4923209484,329.900628928
-98.0324199627,330.042292123
-100.37508455,329.336588643
-105.481425351,330.245835436
-107.88900346,332.755414857
-111.43834319,329.570297965
-110.531200043,327.454190602
-110.19541356,327.28714345
-103.78095389,327.034969426
-99.2829199073,331.106965824
-98.5646349534,332.371920486
-92.8104558739,332.885158286
-87.4684699707,331.432734926
-87.569840466,327.803480097
-88.5503949741,327.777675118
-88.6621855178,323.806049021
-88.274552882,325.435679185
-87.2846717116,324.372983278
-91.3361908789,323.895135252
-102.762195514,327.842298241
-110.529310677,331.008565434
-112.599321355,330.741814984
-112.222111662,331.988126986
-114.883698985,332.19109635
-115.686670057,331.416329793
-117.947372821,330.047299663
-117.16137113,336.125289265
-109.853776422,340.18679255
-109.362792603,338.448734902
-115.197773307,336.74419131
-117.790830815,338.572303772
-118.244046787,339.632521075
-111.787741088,339.36082257
-112.454763395,337.116930615
-116.020919878,332.70628472
-120.182940416,335.428241327
-118.499044531,334.470316636
-121.050182254,337.090042386
-123.918497964,334.418747781
-124.912305106,332.127871849
-130.540499986,331.811600443
-132.837220543,326.666136001
-131.37913444,320.870076509
-126.117030182,316.962013515
-121.696975542,310.568648859
-127.056778323,307.98172933
-127.94430526,308.508736093
-123.434325184,312.506242227
-123.976044432,315.352897878
-127.642381655,321.360626922
-129.872317856,323.219267008
-129.553683743,325.623062343
-125.527799078,328.87870726
-118.927331842,328.35843008
-113.894313086,326.786215386
-114.383096653,321.808159886
-111.921559259,323.373732545
-112.104655011,323.143031226
-113.849847402,321.06651848
-119.157461886,322.781576143
-121.702399981,325.650924002
-124.958116403,330.708020776
-124.90694203,333.906241202
-123.076364899,333.789043016
-118.699270417,338.855149432
-123.686345297,338.48620919
-125.003605412,334.716993699
-117.623129199,332.166685743
-111.448754383,331.313510366
-108.70266354,334.300172288
-105.037259323,333.069182178
-104.080623511,336.336957351
-104.007889688,343.021432372
-113.300690438,346.539058602
-112.900676869,346.676233687
-113.152993194,341.063554028
-105.89725137,335.75327178
-101.964237799,329.366131735
-101.440373389,323.904333913
-104.137429007,323.866842925
-106.374580811,322.609303525
-112.063813472,321.353956349
-118.092159072,320.153960335
-126.879211187,319.139693497
-132.180590503,316.621339715
-140.033738482,318.274330713
-136.183771569,317.391709632
-129.719049948,315.175407348
-123.169543093,310.415595582
-124.842625743,311.433468152
-124.430303633,308.138063896
-125.920901857,307.787486769
-136.839913338,309.131045596
-143.086811637,304.845357985
-141.418268496,301.459739447
-141.392315179,300.504691375
-137.358883516,298.545991443
-132.996256496,297.086011313
-126.860369999,296.234357751
-121.866875547,294.759720076
-119.178128482,297.178130751
-116.946391647,296.895792632
-119.597256725,297.098777671
-115.606116565,299.44363831
-110.553389554,304.190051381
-106.331165226,309.785004943
-110.313413356,315.369698537
-111.592173768,315.130685548
-115.148746117,310.380926795
-121.070168556,307.696597792
-125.753129119,301.454178979
-128.852059765,297.980788435
-127.893747291,297.19508153
-127.096891131,296.360753145
-126.572570155,290.553194434
-123.405352238,288.106330984
-122.162148675,284.327758812
-121.62849117,276.732890258
-122.752753299,268.957180939
-124.707197711,266.290895871
-127.387206503,274.29050431
-131.166591146,281.620320545
-128.036148965,282.343821821
-126.545157709,282.218902786
-121.870219426,279.722941315
-122.112527385,283.488635162
-118.926490366,283.623799689
-118.378115716,286.737247496
-110.592882682,288.400777238
-102.871870258,290.940021174
-100.878824179,288.550302488
-103.659027196,292.883533605
-100.671985139,294.467993381
-95.1285702179,296.8982771
-90.6659836468,294.598340676
-96.7713403804,296.764881984
-96.0447618096,295.827649118
-101.901646411,294.462833627
-104.345351861,296.746138422
-102.582230912,296.854805748
-101.670653308,298.902427163
-102.602717682,301.292035822
-101.893598984,300.279815497
-103.234754476,297.901253022
-101.868103556,293.984871674
-103.047374691,291.674447056
-106.688511498,292.618298653
-112.009373951,297.229577222
-112.40100948,299.74796293
-117.517501894,300.965472107
-119.23021332,299.822229931
-114.308138136,305.225202816
-108.678266257,305.871631936
-105.417247672,305.702723784
-96.7933674931,311.897823473
-90.8377915155,312.444144505
-95.9300040609,314.598557422
-105.589633476,317.278807972
-109.444862859,317.718366857
-112.15314774,313.124821775
-116.462044489,310.09604004
-116.511499941,307.415216129
-121.166583417,305.447629781
-122.683218104,299.367301471
-125.868927727,303.334872666
-124.655440894,307.133956005
-123.619718446,308.903899579
-120.437681649,305.058640666
-118.022966438,299.834719245
-122.968255656,296.852230503
-121.676610517,298.372183422
-117.855162799,298.530968061
-121.214108049,298.615348361
-123.599456606,296.426195602
-122.259655237,297.907056173
-119.005317464,297.840654443
-111.546966987,300.955141815
-113.01049162,307.72851031
-109.610169445,312.377134821
-101.949644273,311.807008952
-97.5575257154,309.319670367
-89.2760560758,308.637136997
-92.0363214692,306.549589913
-89.6761476119,303.952714748
-86.8222101947,304.054661379
-87.3328919787,302.099596771
-93.4100879375,297.880329835
-98.7124508438,296.58948022
-102.408643401,294.095603418
-104.482622323,290.227452974
-106.491220423,290.17752442
-108.467264312,287.665547564
-110.985248252,289.613296149
-115.320090853,286.902392394
-122.982986619,282.76340015
-126.282844181,283.72804043
-125.494361263,290.473764207
-121.209961604,298.190071507
-122.119580743,302.883918443
-122.774196438,309.049321687
-125.488579531,308.164346096
-127.172948666,304.626204409
-129.09011745,304.801779136
-134.825086167,305.665952529
-139.797056578,308.266112028
-146.725078361,308.911392521
-148.815275157,310.324693255
-145.250044754,310.000746248
-147.379695983,310.590656556
-154.570295889,310.425867898
-155.836563464,309.21207943
-157.356023933,306.620953201
-163.655960357,311.912132841
-157.863568139,313.428060577
-153.338594848,314.135501096
-149.052852343,311.351832357
-153.017068801,311.649104035
-149.091025955,311.215458529
-147.502912403,307.441266226
-150.326963668,299.770386029
-157.204929572,303.466446019
-153.05011974,304.084446305
-153.818651288,302.324620888
-157.708289086,295.796210731
-154.718101713,288.4306396
-154.129071086,285.410264702
-149.710538943,281.136726462
-144.587525802,282.394589854
-136.743911998,281.788892382
-133.068874818,286.368441711
-138.051066993,291.441993236
-137.852732761,296.652462709
-142.459192467,298.263572168
-151.246012521,300.319304395
-156.938654205,301.180147049
-162.273063665,304.098470808
-163.417639985,303.085699323
-165.81922308,299.566026015
-162.946291121,299.2303885
-160.099268855,297.6499955
-152.529965443,301.086715364
-141.303486007,306.066053417
-138.232868327,310.335389021
-137.91862458,314.014076847
-131.517500549,313.697280062
-129.489208599,308.752920691
-124.998444397,309.03139581
-125.772965754,305.510186575
-127.418274373,300.91413735
-128.163105886,300.52551198
-128.840674386,302.421694872
-132.645685838,301.582652367
-132.454014853,299.454434618
-128.542995964,298.770101968
-130.694454151,304.969131407
-124.985355709,307.039638354
-119.395609843,305.77620387
-117.697373737,302.277115355
-119.669690372,302.031556852
-122.359062578,299.23261549
-123.209869272,298.732239687
-123.155520846,298.62867842
-124.343914584,298.217411659
-125.077888921,301.159146311
-119.584907026,301.389344307
-114.673173219,303.183615824
-108.800066752,304.373601292
-108.347317413,299.535878232
-109.72809955,295.554006591
-115.222682652,290.527060988
-119.969026486,288.860533236
-120.956253435,287.856176543
-115.740065827,287.553442169
-105.663968678,292.196852853
-100.243013841,296.827053419
-96.5796158405,299.859088282
-92.0035677007,301.65531206
-91.2198487963,297.272319974
-92.3955259891,296.836365749
-96.6012614414,301.63105729
